unique_id,Citation,Title,Journal,Issue,Year
1211968,"Bitterman, Patrick and Tate, Eric and Van Meter, Kimberly J. and Basu, Nandita B.. ""Water security and rainwater harvesting: A conceptual framework and candidate indicators,"" Applied Geography, v.76, 2016. doi:10.1016/j.apgeog.2016.09.013  Citation details",Water security and rainwater harvesting: A conceptual framework and candidate indicators,Applied Geography,76,2016
1211968,"Van Meter, K. J., N. B. Basu, E. Tate, and J. Wyckoff. ""Monsoon Harvests: The Living Legacies of Rainwater Harvesting Systems in South India,"" Environmental Science & Technology, v.48, 2014, p. 4217.",Monsoon Harvests: The Living Legacies of Rainwater Harvesting Systems in South India,Environmental Science & Technology,48,2014
1211968,"Van Meter, K. J. and Steiff, M. and McLaughlin, D. L. and Basu, N. B.. ""The socioecohydrology of rainwater harvesting in India: understanding water storage and release dynamics \hack{\newline}across spatial scales,"" Hydrology and Earth System Sciences, v.20, 2016, p. 2629--264. doi:10.5194/hess-20-2629-2016",The socioecohydrology of rainwater harvesting in India: understanding water storage and release dynamics \hack{\newline}across spatial scales,Hydrology and Earth System Sciences,20,2016
1426308,"Temmerman, S. and Kirwin, M.L.. ""Building land with a rising sea.,"" Science, v.349, 2015, p. 588.",Building land with a rising sea.,Science,349,2015
1426308,"Deaton, C.D., Hein, C.J., and Kirwan, M.L.,. ""Barrier island migration dominates ecogeomorphic feedbacks and drives salt marsh loss along the Eastern Shore of Virginia.,"" Geology, v.42, 2017, p. 123.",Barrier island migration dominates ecogeomorphic feedbacks and drives salt marsh loss along the Eastern Shore of Virginia.,Geology,42,2017
1426308,"Ganju, N.K., Defne, Z., Kirwan, M.L., Fagherazzi, S., D?Alpaos, A., Carniello, L.. ""Spatially integrative metrics reveal hidden vulnerability of salt marshes. In press, Nature Communications,"" Nature Communications, v.8, 2017, p. 1. doi:10.1038/ncomms14156","Spatially integrative metrics reveal hidden vulnerability of salt marshes. In press, Nature Communications",Nature Communications,8,2017
1426308,"Kirwin, M.L. Temmerman, S., Skeehan, E.e., Guntenspergen, G.R. and Fagherazzi, S.. ""Overestimation of marsh vulnerability to sea level rise.,"" Nature Climate Change, v.6, 2017, p. 253.",Overestimation of marsh vulnerability to sea level rise.,Nature Climate Change,6,2017
1426308,"Kirwin, M.L., Temmerman, S., Guntenspergen, G., and Fagherazzi, S.. ""Reply to ?Marsh vulnerability to sea level rise.,"" Nature Climate Change, v.7, 2017, p. 756.",Reply to ?Marsh vulnerability to sea level rise.,Nature Climate Change,7,2017
1426308,"Schepers, L., Kirwan, M., Guntenspergen, G., and Temmerman. ""Spatio-temporal development of vegetation die-off in a submerging coastal marsh.,"" Limnology and Oceanography, v.62, 2017, p. 137. doi:10.1002/lno.10381",Spatio-temporal development of vegetation die-off in a submerging coastal marsh.,Limnology and Oceanography,62,2017
1426308,"van Belzen, J., van de Koppel, J., Kirwan, M.L., van der Wal, D., Herman, P.M.J., Dakos, V., Kefi, S., Scheffer, M., Guntenspergen, G.R., and Bouma, T.J.. ""Direct evidence for critical slowing down when approaching tipping points in tidal marshes.,"" Nature Communications, v.8, 2017, p. 15811. doi:10.1038/ncomms15811",Direct evidence for critical slowing down when approaching tipping points in tidal marshes.,Nature Communications,8,2017
1426308,"Duvall, M.S., Wiberg, P.L., and Kirwan, M.L.. ""Controls on sediment flux and marsh deposition near a bay-marsh boundary.,"" Estuaries and Coasts, 2018.",Controls on sediment flux and marsh deposition near a bay-marsh boundary.,Estuaries and Coasts,,2018
1426308,"Horton, B.P., Shennan, I., Bradley, S., Cahill, N., Kirwan, Ml. Kopp, R.E. and Shaw, T.. ""Predicting marsh vulnerability to sea-level rise using Holocene relative sea-level data.,"" Nature Communications, v.9, 2018, p. 2687. doi:10.1038/s41467-018-05080-0",Predicting marsh vulnerability to sea-level rise using Holocene relative sea-level data.,Nature Communications,9,2018
1426308,"Kirwin, M.L., Walters, D.C., Reay, W., and Carr, J.A.. ""Sea level driven marsh expansion in a coupled model of marsh erosion and migration.,"" Geophysical Research Letters, 2017.",Sea level driven marsh expansion in a coupled model of marsh erosion and migration.,Geophysical Research Letters,,2017
1426308,"Lauzon, R. Murraryoore, L.J., Walters, D.C., Kirwan, M.L. and Fagherazzi, S.. ""Effects of marsh edge erosion in coupled barrier island marsh systems and geometric constraints on marsh evolution.,"" J. of Geophysical Research-Earth Surface, v.123, 2018, p. 1218.",Effects of marsh edge erosion in coupled barrier island marsh systems and geometric constraints on marsh evolution.,J. of Geophysical Research-Earth Surface,123,2018
1426308,"Schieder, N.W., Walters, D.C., and Kirwan, M.L.,. ""Massive upland to wetland conversion compensated for historical marsh loss in Chesapeake Bay, USA.,"" Estuaries and Coasts, 2018. doi:10.1007/s12237-017-0336-9","Massive upland to wetland conversion compensated for historical marsh loss in Chesapeake Bay, USA.",Estuaries and Coasts,,2018
1426308,"Schuerch, M., Spencer, T., Temmerman, S., Kirwan, M.L., Wolff, C., Lincke, D., McOwen, C.J., Pickering, M.D., Reef, R., Vafeidis, A.T., Hinkel, J., Nicholls, R.J., and Brown, S.. ""Global coastal wetland response to sea level rise: Large-scale losses are avoidable,"" Nature, 2018.",Global coastal wetland response to sea level rise: Large-scale losses are avoidable,Nature,,2018
1426308,"Duran, O., Johnston, R.J., Kirwan, M.L., Leroux, A.D. and Martin, V.L.. ""Coastal dynamics and adaptation to uncertain sea-level rise: Optimal portfolios for salt marsh migration.,"" J. of Environmental Economics and Management, 2019.",Coastal dynamics and adaptation to uncertain sea-level rise: Optimal portfolios for salt marsh migration.,J. of Environmental Economics and Management,,2019
1426308,"Schnieder, N.W. and KIrwan, M.L.. ""Sea-level driven acceleration in coastal forest retreat.,"" Geology, v.47, 2019. doi:https://doi.org/10.1130/G46607.1",Sea-level driven acceleration in coastal forest retreat.,Geology,47,2019
1426308,"Ganju, Neil K. and Defne, Zafer and Kirwan, Matthew L. and Fagherazzi, Sergio and D?Alpaos, Andrea and Carniello, Luca. ""Spatially integrative metrics reveal hidden vulnerability of microtidal salt marshes,"" Nature Communications, v.8, 2017. doi:10.1038/ncomms14156",Spatially integrative metrics reveal hidden vulnerability of microtidal salt marshes,Nature Communications,8,2017
1426973,"Jian Xu, Thanuka L. Wickramarathne, and Nitesh V. Chawla. ""Representing higher-order dependencies in networks,"" Science Advances, v.2, 2016. doi:10.1126/sciadv.1600028",Representing higher-order dependencies in networks,Science Advances,2,2016
1426973,"Olds BP, CL Jerde, MA Renshaw, Y Li, NT Evans, CR Turner, K Deiner, AR Mahon, MA Brueseke, PD Shirey, ME Pfrender, DM Lodge and GA Lamberti. ""Estimating species richness using environmental DNA,"" Ecology and Evolution, v.6, 2016, p. 4214. doi:10.1002/ece3.2186",Estimating species richness using environmental DNA,Ecology and Evolution,6,2016
1426973,"Countryman, A. M., Warziniack, T., & Grey, E.. ""Implications for US Trade and Nonindigenous Species Risk Resulting from Increased Economic Integration of the Asia-Pacific Region,"" Society & Natural Resources, v.31, 2018, p. 942. doi:https://doi.org/10.1080/08941920.2018.1447713",Implications for US Trade and Nonindigenous Species Risk Resulting from Increased Economic Integration of the Asia-Pacific Region,Society & Natural Resources,31,2018
1426973,"Grey EK, Bernatchez L, Cassey P, Deiner K, Deveney M, Howland KL, Lacoursière-Roussel A, Leong SCY, Li Y, Olds B, Pfrender ME, Prowse TAA, Renshaw MA, Lodge DM. ""Effects of sampling effort on biodiversity patterns estimated from environmental DNA metabarcoding surveys,"" Scientific Reports, v.8, 2018, p. 8843. doi:https://doi.org/10.1038/s41598-018-27048-2",Effects of sampling effort on biodiversity patterns estimated from environmental DNA metabarcoding surveys,Scientific Reports,8,2018
1426973,"Kristy Deiner, Elvira Mächler, Mathew Seymour, Holly M. Bik, Anaïs Lacoursière-Roussel, Florian Altermatt, Simon Creer, Iliana Bista, David M. Lodge, Natasha de Vere, Michael E. Pfrender, Louis Bernatchez. ""Environmental DNA metabarcoding of animal and plant communities,"" Molecular Ecology, 2017.",Environmental DNA metabarcoding of animal and plant communities,Molecular Ecology,,2017
1426973,"Deiner K, J Lopez, S Bourne, LE Holman, M Seymour, E Grey, A Lacoursiere-Roussel, Y Li, MA Renshaw, ME Pfrender, M Ruis, L Bernatchez, and DM Lodge.. ""Optimising the detection of marine taxonomic richness using environmental DNA metabarcoding: the effects of filter material, pore size and extraction method.,"" Metabarcoding and Metagenomics, v.2, 2018, p. 1. doi:DOI: 10.3897/mbmg.2.28963","Optimising the detection of marine taxonomic richness using environmental DNA metabarcoding: the effects of filter material, pore size and extraction method.",Metabarcoding and Metagenomics,2,2018
1426973,"Grey EK, Bernatchez L, Cassey P, Deiner K, Deveney M, Howland KL, Lacoursière-Roussel A, Leong SCY, Li Y, Olds B, Pfrender ME, Prowse TAA, Renshaw MA, Lodge DM. ""Effects of sampling effort on biodiversity patterns estimated from environmental DNA metabarcoding surveys.,"" Scientific Reports, v.8, 2018, p. 8843. doi:https://doi.org/10.1038/s41598-018-27048-2",Effects of sampling effort on biodiversity patterns estimated from environmental DNA metabarcoding surveys.,Scientific Reports,8,2018
1426973,"Nong, D., Countryman, A., Warziniack, T., & Grey-Avis, E.. ""?The Arctic sea: a new highway for the spread of nonindigenous species?,"" Arctic., v.71, 2018, p. 249. doi:https://doi.org/10.14430/arctic4732",?The Arctic sea: a new highway for the spread of nonindigenous species?,Arctic.,71,2018
1426973,"Lodge DM, PW Simonin, SW Burgiel, RP Keller, JM Bossenbroek, CL Jerde, AM Kramer, ES Rutherford, MA Barnes, ME Wittmann, WL Chadderton, JL Apriesnig, D Beletsky, RM Cooke, JM Drake, SP Egan, DC Finnoff, CA Gantz, EK Grey, MH Hoff, JG Howeth, RA Jensen, ER. ""Risk analysis and bioeconomics of invasive species to inform policy and management,"" Annual Review of Environment and Resources, 2016.",Risk analysis and bioeconomics of invasive species to inform policy and management,Annual Review of Environment and Resources,,2016
1426973,"Lacoursière?Roussel, Anaïs, Kimberly Howland, Eric Normandeau, Erin K. Grey, Philippe Archambault, Kristy Deiner, David M. Lodge, Cecilia Hernandez, Noémie Leduc, and Louis Bernatchez. ""eDNA metabarcoding as a new surveillance approach for coastal Arctic biodiversity,"" Ecology and Evolution, v.8, 2018, p. 7763. doi:https://doi.org/10.1002/ece3.4213",eDNA metabarcoding as a new surveillance approach for coastal Arctic biodiversity,Ecology and Evolution,8,2018
1426973,"Nong, D., T. Warziniack, A.M. Countryman, and E. Grey.. ""Melting Arctic sea ice: Implications for nonindigenous species spread in the United States.,"" Environmental Science and Policy, v.91, 2019, p. 81. doi:https://doi.org/10.1016/j.envsci.2018.10.013",Melting Arctic sea ice: Implications for nonindigenous species spread in the United States.,Environmental Science and Policy,91,2019
1427091,"McCarter, J., E.J. Sterling, S. Jupiter, G. Cullman, S. Albert, M. Basi, E. Betley, D. Boseto, E. Bulehite, B. Fred, R. Haroni, P. Holland, N. Horning, A. Hughes, N. Jino, C. Malone, S. Mauli, B. Pae, R. Papae, F. Rence, O. Revo, E. Taqala, M. Taqu, H. W. ""Biocultural approaches to developing well-being indicators in Solomon Islands,"" Ecology and Society, v.23, 2018, p. 32. doi:10.5751/ES-09867-230132",Biocultural approaches to developing well-being indicators in Solomon Islands,Ecology and Society,23,2018
1427091,"Sterling, E.J., C. Filardi, A. Toomey, A. Sigouin, E. Betley, N. Gazit, J. Newell, S. Albert, D. Alvira, N. Bergamini, M.E. Blair, D. Boseto, K. Burrows, N. Bynum, S. Caillon, J.E. Caselle, J. Claudet, G. Cullman, R. Dacks, P.B. Eyzaguirre, S. Gray, J.. ""Biocultural approaches to well-being and sustainability indicators across scales,"" Nature Ecology & Evolution, v.1, 2017, p. 1798. doi:10.1038/s41559-017-0349-6",Biocultural approaches to well-being and sustainability indicators across scales,Nature Ecology & Evolution,1,2017
1427091,"Sterling, E.J., T. Ticktin, K. Morgan, G. Cullman, D. Alvira, P. Andrade, N. Bergamini, E. Betley, K. Burrows, S. Caillon, J. Claudet, R. Dacks, P. Eyzaguirre, C. Filardi, N. Gazit, C. Giardina, S. Jupiter, K. Kinney, J. McCarter, M. Mejia, K. Morishige,. ""Culturally Grounded Indicators of Resilience in Social-Ecological Systems,"" Environment and Society: Advances in Research. Special issue on Measurement and Metrics, v.8, 2017, p. 63. doi:10.3167/ares.2017.080104",Culturally Grounded Indicators of Resilience in Social-Ecological Systems,Environment and Society: Advances in Research. Special issue on Measurement and Metrics,8,2017
